No	区分	キーワード	SEO難易度	月間検索数	判定	検索意図	ページ種類	トピック	ページグループ	想定ページタイトル	観点	トピカル貢献	ページ役割
149	＋α	住宅ローン 0.25 上がると	30	140	記事	Know（金利上昇の影響を知りたい）	解説記事	金利上昇	住宅ローン_金利上昇		権威構築	補足	
150	＋α	住宅ローン 0.2 上がると	33	20	記事	Know（金利上昇の影響を知りたい）	解説記事	金利上昇	住宅ローン_金利上昇		権威構築	補足	
151	＋α	住宅ローン 0.6	33	30	記事	Know（住宅ローンの具体的条件を知りたい）	ガイド記事	具体例・ケース	住宅ローン_具体例・ケース		権威構築	補足	
152	＋α	住宅ローン 0.8 高い	32	20	記事	Know（住宅ローンの具体的条件を知りたい）	ガイド記事	具体例・ケース	住宅ローン_具体例・ケース		権威構築	補足	
153	＋α	住宅ローン 10年固定	33	1600	記事	Know（金利タイプを比較したい）	ガイド記事	金利比較	住宅ローン金利		権威構築	補足	
154	＋α	住宅ローン 10年固定 終了後	33	480	記事	Know（金利タイプを比較したい）	ガイド記事	金利比較	住宅ローン金利		権威構築	補足	
155	＋α	住宅ローン 125 ルール	33	480	記事	Know（住宅ローンのルールを知りたい）	解説記事	ルール・制度	住宅ローン_ルール・制度	住宅ローンに関する法律・ルールを解説	権威構築	必須	解説記事
156	＋α	住宅ローン 1年目 年末調整	58	170	記事	Know（住宅ローン控除を理解したい）	解説記事	住宅ローン控除	住宅ローン_住宅ローン控除	住宅ローンの控除・軽減措置まとめ	権威構築	必須	解説記事
157	＋α	住宅ローン 1年目 確定申告	51	320	記事	Do（住宅ローンの申告をしたい）	ハウツー記事	申告・届出	住宅ローン申告	住宅ローンの確定申告・届出の方法と必要書類	権威構築	必須	解説記事
158	＋α	住宅ローン 1000万	51	390	記事	Know（金額別の住宅ローンを知りたい）	ガイド記事	金額別	住宅ローン_金額別		権威構築	補足	
159	＋α	住宅ローン 13年	56	140	記事	Know（期間別の住宅ローンを知りたい）	ガイド記事	期間別	住宅ローン_期間別		権威構築	補足	
160	＋α	住宅ローン 10年	58	210	記事	Know（期間別の住宅ローンを知りたい）	ガイド記事	期間別	住宅ローン_期間別		権威構築	補足	
161	＋α	住宅ローン 1億	33	210	記事	Know（金額別の住宅ローンを知りたい）	ガイド記事	金額別	住宅ローン_金額別		権威構築	補足	
162	＋α	住宅ローン 15万 きつい	39	170	記事	Know（返済の悩みを解決したい）	解説記事	返済の悩み	住宅ローン_返済の悩み		権威構築	補足	
163	＋α	住宅ローン 2026	32	170	記事	Know（住宅ローンの改正内容を知りたい）	解説記事	法改正	住宅ローン_法改正		権威構築	補足	
164	＋α	住宅ローン 2軒目	27	390	記事	Know（複数物件のローンについて知りたい）	解説記事	複数物件	住宅ローン_複数物件		権威構築	補足	
165	＋α	住宅ローン 2年目 年末調整	56	140	記事	Know（住宅ローン控除を理解したい）	解説記事	住宅ローン控除	住宅ローン_住宅ローン控除	住宅ローンの控除・軽減措置まとめ	権威構築	必須	解説記事
166	＋α	住宅ローン 20年	33	260	記事	Know（期間別の住宅ローンを知りたい）	ガイド記事	期間別	住宅ローン_期間別		権威構築	補足	
167	＋α	住宅ローン 2000万 35年 月々	33	170	記事	Know（住宅ローンのルールを知りたい）	解説記事	ルール・制度	住宅ローン_ルール・制度	住宅ローンに関する法律・ルールを解説	権威構築	必須	解説記事
168	＋α	住宅ローン 2000万	33	720	記事	Know（金額別の住宅ローンを知りたい）	ガイド記事	金額別	住宅ローン_金額別		権威構築	補足	
169	＋α	住宅ローン 2年目 確定申告	52	480	記事	Do（住宅ローンの申告をしたい）	ハウツー記事	申告・届出	住宅ローン申告	住宅ローンの確定申告・届出の方法と必要書類	権威構築	必須	解説記事
170	＋α	住宅ローン 2000万 年収	33	110	記事	Know（いくら借りられるか知りたい）	ガイド記事	借入可能額	住宅ローン借入額		権威構築	補足	
171	＋α	住宅ローン 25年	58	170	記事	Know（住宅ローンのルールを知りたい）	解説記事	ルール・制度	住宅ローン_ルール・制度	住宅ローンに関する法律・ルールを解説	権威構築	必須	解説記事
172	＋α	住宅ローン 20年固定	33	260	記事	Know（金利タイプを比較したい）	ガイド記事	金利比較	住宅ローン金利		権威構築	補足	
173	＋α	住宅ローン 35年	53	590	記事	Know（住宅ローンのルールを知りたい）	解説記事	ルール・制度	住宅ローン_ルール・制度	住宅ローンに関する法律・ルールを解説	権威構築	必須	解説記事
174	＋α	住宅ローン 3000万 35年 月々	33	590	記事	Know（住宅ローンのルールを知りたい）	解説記事	ルール・制度	住宅ローン_ルール・制度	住宅ローンに関する法律・ルールを解説	権威構築	必須	解説記事
175	＋α	住宅ローン 3000万 きつい	40	880	記事	Know（返済の悩みを解決したい）	解説記事	返済の悩み	住宅ローン_返済の悩み		権威構築	補足	
176	＋α	住宅ローン 35	78	140	記事	Know（住宅ローンの具体例を知りたい）	ガイド記事	具体例・ケース	住宅ローン_具体例・ケース		権威構築	補足	
177	＋α	住宅ローン 3000万	33	720	記事	Know（金額別の住宅ローンを知りたい）	ガイド記事	金額別	住宅ローン_金額別		権威構築	補足	
178	＋α	住宅ローン 35年固定	62	170	記事	Know（金利タイプを比較したい）	ガイド記事	金利比較	住宅ローン金利		権威構築	補足	
179	＋α	住宅ローン 35年 40年	49	140	記事	Know（住宅ローンのルールを知りたい）	解説記事	ルール・制度	住宅ローン_ルール・制度	住宅ローンに関する法律・ルールを解説	権威構築	必須	解説記事
180	＋α	住宅ローン 3500万 きつい	37	480	記事	Know（返済の悩みを解決したい）	解説記事	返済の悩み	住宅ローン_返済の悩み		権威構築	補足	
181	＋α	住宅ローン 3000万 年収	42	320	記事	Know（いくら借りられるか知りたい）	ガイド記事	借入可能額	住宅ローン借入額		権威構築	補足	
182	＋α	住宅ローン 30年	33	210	記事	Know（期間別の住宅ローンを知りたい）	ガイド記事	期間別	住宅ローン_期間別		権威構築	補足	
183	＋α	住宅ローン 40年	33	1600	記事	Know（期間別の住宅ローンを知りたい）	ガイド記事	期間別	住宅ローン_期間別		権威構築	補足	
184	＋α	住宅ローン 4000万 35年 月々	50	260	記事	Know（住宅ローンのルールを知りたい）	解説記事	ルール・制度	住宅ローン_ルール・制度	住宅ローンに関する法律・ルールを解説	権威構築	必須	解説記事
185	＋α	住宅ローン 4000万	44	590	記事	Know（金額別の住宅ローンを知りたい）	ガイド記事	金額別	住宅ローン_金額別		権威構築	補足	
186	＋α	住宅ローン 45年	57	260	記事	Know（住宅ローンのルールを知りたい）	解説記事	ルール・制度	住宅ローン_ルール・制度	住宅ローンに関する法律・ルールを解説	権威構築	必須	解説記事
187	＋α	住宅ローン 4000万 世帯年収	32	480	記事	Know（いくら借りられるか知りたい）	ガイド記事	借入可能額	住宅ローン借入額		権威構築	補足	
188	＋α	住宅ローン 40年 取り扱い銀行	58	480	記事	Know（住宅ローンの概要を知りたい）	解説記事	基礎解説	住宅ローン_基礎解説	住宅ローンの基礎知識まとめ	権威構築	必須	ピラーページ
189	＋α	住宅ローン 40歳から	33	110	記事	Know（年齢別の住宅ローンを知りたい）	ガイド記事	年齢別	住宅ローン_年齢別		権威構築	補足	
190	＋α	住宅ローン 40歳	32	590	記事	Know（年齢別の住宅ローンを知りたい）	ガイド記事	年齢別	住宅ローン_年齢別		権威構築	補足	
191	＋α	住宅ローン 4000万 年収	46	390	記事	Know（いくら借りられるか知りたい）	ガイド記事	借入可能額	住宅ローン借入額		権威構築	補足	
192	＋α	住宅ローン 4500万 35年 月々	33	110	記事	Know（住宅ローンのルールを知りたい）	解説記事	ルール・制度	住宅ローン_ルール・制度	住宅ローンに関する法律・ルールを解説	権威構築	必須	解説記事
193	＋α	住宅ローン 5年ルール	53	2900	記事	Know（住宅ローンのルールを知りたい）	解説記事	ルール・制度	住宅ローン_ルール・制度	住宅ローンに関する法律・ルールを解説	権威構築	必須	解説記事
194	＋α	住宅ローン 50年	33	3600	記事	Know（期間別の住宅ローンを知りたい）	ガイド記事	期間別	住宅ローン_期間別		権威構築	補足	
195	＋α	住宅ローン 5000万 35年 月々	33	590	記事	Know（住宅ローンのルールを知りたい）	解説記事	ルール・制度	住宅ローン_ルール・制度	住宅ローンに関する法律・ルールを解説	権威構築	必須	解説記事
196	＋α	住宅ローン 5000万 年収	32	480	記事	Know（いくら借りられるか知りたい）	ガイド記事	借入可能額	住宅ローン借入額		権威構築	補足	
197	＋α	住宅ローン 5年ルール いらない	54	170	記事	Know（住宅ローンのルールを知りたい）	解説記事	ルール・制度	住宅ローン_ルール・制度	住宅ローンに関する法律・ルールを解説	権威構築	必須	解説記事
198	＋α	住宅ローン 50歳	33	880	記事	Know（年齢別の住宅ローンを知りたい）	ガイド記事	年齢別	住宅ローン_年齢別		権威構築	補足	
199	＋α	住宅ローン 5年ルール デメリット	33	260	記事	Know（住宅ローンのルールを知りたい）	解説記事	ルール・制度	住宅ローン_ルール・制度	住宅ローンに関する法律・ルールを解説	権威構築	必須	解説記事
200	＋α	住宅ローン 500万 繰り上げ返済	33	90	記事	Know（繰り上げ返済について知りたい）	解説記事	繰り上げ返済	住宅ローン返済		権威構築	補足	
201	＋α	住宅ローン 5年ルール 繰り上げ返済	33	140	記事	Know（繰り上げ返済について知りたい）	解説記事	繰り上げ返済	住宅ローン返済		権威構築	補足	
