No	区分	キーワード	SEO難易度	月間検索数	判定	検索意図	ページ種類	トピック	ページグループ	想定ページタイトル	観点	トピカル貢献	ページ役割
671	＋α	不動産 売却 売却 税	N/A	0	削除			検索なし			対象外	不要	
672	＋α	不動産 売却 売却 費用	28	0	削除			検索なし			対象外	不要	
673	＋α	不動産 売却 売却	30	10	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
674	＋α	不動産 売却 売却 益 計算	28	0	削除			検索なし			対象外	不要	
675	＋α	サッポロ ビール 不動産 売却	28	40	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
676	＋α	サッポロ ビール 不動産 売却 なぜ	N/A	0	削除			検索なし			対象外	不要	
677	＋α	オリオン ビール 不動産 売却	34	0	削除			検索なし			対象外	不要	
678	＋α	不動産 売却 分離課税	44	140	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
679	＋α	不動産 売却 ブログ	20	50	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
680	＋α	不動産 売却 分離 課税 総合 課税	42	10	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
681	＋α	不動産 売却 物件	27	10	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
682	＋α	不動産 売却 分離 課税 住民 税	29	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
683	＋α	不動産 売却 分配	21	0	削除			検索なし			対象外	不要	
684	＋α	不動産 売却 分割	27	10	記事	Do（不動産 売却の延納・分割を知りたい）	ハウツー記事	延納・分割	不動産売却_延納・分割		権威構築	補足	
685	＋α	不動産 売却 分離 課税 ふるさと 納税	28	0	削除			検索なし			対象外	不要	
686	＋α	不動産 売却 文京 区	18	50	削除			地域KW			対象外	不要	
687	＋α	不動産 売却 分離 課税 税率	32	0	削除			検索なし			対象外	不要	
688	＋α	不動産 売却 弁護士	25	90	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
689	＋α	不動産 売却 弁護士 費用 経費	22	90	記事	Do（不動産 売却の会計処理を調べたい）	解説記事	会計処理	不動産売却_会計処理		権威構築	補足	
690	＋α	不動産 売却 弁護士 費用	25	90	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
691	＋α	不動産 売却 弁護士 報酬	21	0	削除			検索なし			対象外	不要	
692	＋α	不動産 売却 勉強	29	0	削除			検索なし			対象外	不要	
693	＋α	不動産 売却 弁護士 相談	N/A	0	削除			検索なし			対象外	不要	
694	＋α	不動産 任意 売却 弁護士	21	10	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
695	＋α	不動産 売却 税金 別荘	26	0	削除			検索なし			対象外	不要	
696	＋α	不動産 売却 簿 価	25	90	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
697	＋α	不動産 売却 募集 チラシ	23	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
698	＋α	不動産 売却 募集	24	10	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
699	＋α	不動産 売却 妨害	26	10	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
700	＋α	不動産 簿 価 で 売却	22	30	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
701	＋α	不動産 売却 益 簿 価	N/A	0	削除			検索なし			対象外	不要	
702	＋α	不動産 売却 税金 簿 価	N/A	0	削除			検索なし			対象外	不要	
703	＋α	不動産 売却 イン ボイス	24	20	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
704	＋α	不動産 売却 登記 簿 謄本	22	0	削除			検索なし			対象外	不要	
705	＋α	法人 不動産 売却 簿 価	25	30	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
706	＋α	不動産 売却 パーフェクト ガイド	34	30	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
707	＋α	不動産 売却 パートナー	25	70	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
708	＋α	不動産 売却 パンフレット	27	0	削除			検索なし			対象外	不要	
709	＋α	不動産 売却 パートナー レビュー	20	0	削除			検索なし			対象外	不要	
710	＋α	不動産 売却 パターン	23	0	削除			検索なし			対象外	不要	
711	＋α	パートナーズ 不動産 売却	36	0	削除			検索なし			対象外	不要	
712	＋α	パート 主婦 不動産 売却	26	0	削除			検索なし			対象外	不要	
713	＋α	パナソニック 不動産 売却	25	10	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
714	＋α	パナソニック ホームズ 不動産 売却	34	0	削除			検索なし			対象外	不要	
715	＋α	ピタットハウス 不動産 売却	34	0	削除			検索なし			対象外	不要	
716	＋α	不動産 売却 プラザ	22	40	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
717	＋α	不動産 売却 プラザ 評判	26	30	記事	Buy（不動産 売却関連のサービスを選びたい）	比較記事	おすすめ・比較	不動産売却_おすすめ・比較		権威構築	補足	
718	＋α	不動産 売却 プロ の 会	28	0	削除			検索なし			対象外	不要	
719	＋α	不動産 売却 プロセス	27	0	削除			検索なし			対象外	不要	
720	＋α	不動産 売却 プロ	28	0	削除			検索なし			対象外	不要	
721	＋α	プレサンス 不動産 売却	N/A	0	削除			検索なし			対象外	不要	
722	＋α	不動産 売却 ペア ローン	22	0	削除			検索なし			対象外	不要	
723	＋α	不動産 売却 税金 ペア ローン	28	0	削除			検索なし			対象外	不要	
724	＋α	不動産 売却 ポイント	27	70	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
725	＋α	不動産 売却 ポイント サイト	32	0	削除			検索なし			対象外	不要	
726	＋α	不動産 売却 ポータル サイト	28	30	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
727	＋α	不動産 売却 ポスティング	26	0	削除			検索なし			対象外	不要	
728	＋α	不動産 売却 ポスター	27	0	削除			検索なし			対象外	不要	
729	＋α	不動産 売却 ポータル	27	10	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
730	＋α	不動産 売却 ポラス	42	0	削除			検索なし			対象外	不要	
731	＋α	不動産 売却 ポイ 活	N/A	0	削除			検索なし			対象外	不要	
732	＋α	不動産 売却 査定 ポイント	26	10	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
733	＋α	ポラス の 不動産 売却	36	10	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
734	＋α	不動産 売却 lp	34	30	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
735	＋α	不動産 売却 pl	28	0	削除			検索なし			対象外	不要	
736	＋α	不動産 売却 q&a	17	10	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
737	＋α	不動産 売却 line	16	0	削除			検索なし			対象外	不要	
738	＋α	kkr 不動産 売却	38	40	記事	Know（不動産での不動産 売却を知りたい）	解説記事	不動産特化	不動産売却_不動産特化	不動産売却と不動産投資の関係を解説	権威構築	必須	解説記事
739	＋α	kkr 不動産 売却 結果	28	0	削除			検索なし			対象外	不要	
740	＋α	lifull home's 不動産 売却	35	0	削除			検索なし			対象外	不要	
741	＋α	lixil 不動産 売却	16	0	削除			検索なし			対象外	不要	
742	＋α	lifull home's 不動産 売却 査定	N/A	0	削除			検索なし			対象外	不要	
743	＋α	lifull 不動産売却	N/A	0	削除			検索なし			対象外	不要	
744	＋α	lifull home's 不動産 売却 査定 サービス	N/A	0	削除			検索なし			対象外	不要	
