No	区分	キーワード	SEO難易度	月間検索数	判定	検索意図	ページ種類	トピック	ページグループ	想定ページタイトル	観点	トピカル貢献	ページ役割
690	＋α	不動産取得税 分離課税	N/A	20	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
691	＋α	不動産取得税 分割 非課税	N/A	10	記事	Know（軽減措置・特例を確認したい）	解説記事	軽減措置	不動産取得税_軽減措置		権威構築	補足	
692	＋α	不動産取得税 分筆	N/A	0	削除			検索なし			対象外	不要	
693	＋α	不動産取得税 分割できるか	N/A	0	削除			検索なし			対象外	不要	
694	＋α	不動産取得税 分離課税 テナント	N/A	10	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
695	＋α	不動産取得税 別荘	N/A	70	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
696	＋α	不動産取得税 別荘 税率	N/A	0	削除			検索なし			対象外	不要	
697	＋α	不動産取得税 別表5-2	N/A	0	削除			検索なし			対象外	不要	
698	＋α	不動産取得税 別荘 軽減	N/A	0	削除			検索なし			対象外	不要	
699	＋α	不動産取得税 別荘 宅建	N/A	10	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
700	＋α	不動産取得税 別表	N/A	0	削除			検索なし			対象外	不要	
701	＋α	不動産取得税 別名	N/A	0	削除			検索なし			対象外	不要	
702	＋α	不動産取得税 弁護士	N/A	0	削除			検索なし			対象外	不要	
703	＋α	不動産取得税 土地建物 別々	30	170	記事	Know（物件タイプ別の取得税を知りたい）	ガイド記事	物件タイプ別	不動産取得税_物件タイプ別	不動産取得税の物件タイプ別の計算・比較	権威構築	必須	解説記事
704	＋α	不動産取得税 土地と建物 別	N/A	0	削除			検索なし			対象外	不要	
705	＋α	不動産取得税 簿価	N/A	0	削除			検索なし			対象外	不要	
706	＋α	不動産取得税 墓地	N/A	0	削除			検索なし			対象外	不要	
707	＋α	不動産取得税 簿記	N/A	0	削除			検索なし			対象外	不要	
708	＋α	不動産取得税 簿価計上	N/A	0	削除			検索なし			対象外	不要	
709	＋α	不動産取得税 簿価参入	N/A	0	削除			検索なし			対象外	不要	
710	＋α	不動産取得税 ボーナス払い	N/A	0	削除			検索なし			対象外	不要	
711	＋α	不動産取得税 paypay	N/A	30	記事	Do（不動産取得税の電子手続き・支払方法を知りたい）	ガイド記事	支払い方法	不動産取得税_支払い方法		権威構築	補足	
712	＋α	不動産取得税 パーセント	N/A	20	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
713	＋α	不動産取得税 paypay ポイント	N/A	10	記事	Do（不動産取得税の電子手続き・支払方法を知りたい）	ガイド記事	支払い方法	不動産取得税_支払い方法		権威構築	補足	
714	＋α	不動産取得税 パンフレット	N/A	0	削除			検索なし			対象外	不要	
715	＋α	不動産取得税 paypay 手数料	N/A	0	削除			検索なし			対象外	不要	
716	＋α	不動産取得税 paypay 領収書	N/A	0	削除			検索なし			対象外	不要	
717	＋α	不動産取得税 payeasy	N/A	0	削除			検索なし			対象外	不要	
718	＋α	不動産取得税 paypay 納税証明書	48	0	削除			検索なし			対象外	不要	
719	＋α	不動産取得税 プレハブ	N/A	0	削除			検索なし			対象外	不要	
720	＋α	不動産取得税 ペイペイ	53	50	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
721	＋α	不動産取得税 ペアローン	N/A	30	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
722	＋α	不動産取得税 ペイジー	N/A	30	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
723	＋α	不動産取得税 ペイペイ ポイント	33	10	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
724	＋α	不動産取得税 ペイペイ 領収書	49	10	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
725	＋α	不動産取得税 ペアローンの場合	N/A	0	削除			検索なし			対象外	不要	
726	＋α	不動産取得税 ポイント	N/A	40	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
727	＋α	不動産取得税 ポイ活	N/A	0	削除			検索なし			対象外	不要	
728	＋α	不動産取得税 ポイント還元	N/A	0	削除			検索なし			対象外	不要	
729	＋α	不動産取得税 ポラス	N/A	0	削除			検索なし			対象外	不要	
730	＋α	不動産取得税 支払い ポイント	N/A	0	削除			検索なし			対象外	不要	
731	＋α	不動産取得税 d払い ポイント	N/A	0	削除			検索なし			対象外	不要	
732	＋α	楽天カード 不動産取得税 ポイント	N/A	0	削除			検索なし			対象外	不要	
733	＋α	楽天ペイ 不動産取得税 ポイント	N/A	0	削除			検索なし			対象外	不要	
734	＋α	paypay 不動産取得税 ポイント	N/A	10	記事	Do（不動産取得税の電子手続き・支払方法を知りたい）	ガイド記事	支払い方法	不動産取得税_支払い方法		権威構築	補足	
735	＋α	不動産取得税 qr決済	45	0	削除			検索なし			対象外	不要	
736	＋α	不動産取得税 qrコード	47	0	削除			検索なし			対象外	不要	
737	＋α	不動産取得税 q&a	N/A	10	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
738	＋α	不動産取得税 el-qr	N/A	0	削除			検索なし			対象外	不要	
739	＋α	不動産取得税 って何	N/A	30	記事	Know（不動産での不動産取得税を知りたい）	解説記事	不動産特化	不動産取得税_不動産特化	不動産取得税と不動産投資の関係を解説	権威構築	必須	解説記事
